1182385088489264_1184456504948789,'make it little cheap so that poor people can also afford',Positive,0.880859
1182385088489264_1185874148140358,'tate lav ki..chennai apollo te ekjnr puro bdy check up kriye6i aj 2 mas...sathe dna tst kriye6i...ble6ilo 15 dnr modhye bari rport chole jabe..bt 2mas holo jai ni..ekhn abr amk giye rprt ante hbe...ek din kaj na kre khawa hbe na ....tao jete hbe...',Positive,0.880859
1182385088489264_1186156908112082,'Happy anniversary  !',Positive,0.880859
1182385088489264_1187026564691783,'Ora akta khankir chele.',Positive,0.880859
1182385088489264_1187838217943951,'Ohh ! Ok at the same time we can know your service for poor people',Positive,0.880859
1182385088489264_1189004254494014,'tor imo no ta de',Positive,0.880859
1182385088489264_1189723271088779,'One of the very best HOSPITALS (Corporate) in HYDERABAD - Telangana State. Continuing the same services over the years.  Congrats.',Positive,0.880859
1182385088489264_1190633394331100,"'Thanks from apollo,sheshadripuram.Bangalore'",Positive,0.880859
1182385088489264_1192299977497775,'Ammava eppa da release pannuvinga',Positive,0.880859
1178317605562679_1178321432228963,'Giving privileges to non-smokers in the industry or society may perhaps help to reduce addiction.',Positive,0.880859
1178022892258817_1178855058842267,'Wish u happy onam',Positive,0.880859
1167306263330480_1176221282438978,'Nature is like our hometown we feel going and coming back everytime :)',Positive,0.880859
1167306263330480_1176712622389844,'Me a cancer patient. Operation done. Apollo helped me and suggested me too in each every aspect. Now I am following different now. Connecting to nature. It is not about greenness. It is all about happy living. I have my own theory about happy living.',Positive,0.880859
1167304019997371_1174487892612317,'love the   page',Positive,0.880859
1167300659997707_1172692032791903,'Potassium?',Positive,0.880859
1167300659997707_1172695006124939,'Potassium??',Positive,0.880859
1167300659997707_1172809702780136,'Potassium?',Positive,0.880859
1167300659997707_1172845212776585,'Pottasium',Positive,0.880859
1167300659997707_1172937319434041,'K+',Positive,0.880859
1167300659997707_1183328408394932,'The right answer is potassium.',Positive,0.880859
1167299809997792_1172024899525283,'Which is the best neourosurg',Positive,0.880859
1167299169997856_1170759866318453,'Happy Ganesh Chaturthi',Positive,0.880859
1167299169997856_1170766796317760,'OM JAI SHRI GANESH CHATURTHI KI SHUBH KAAMNAYEN',Positive,0.880859
1167299169997856_1170950989632674,'SAME TO YOU.',Positive,0.880859
1167299169997856_1171184972942609,'SWEET LORD GANESH - CHUBBY LORD GANESH - HAPPY VINAYAKA CHATURTI ON MONDAY 5TH SEPTEMBER 2016 - JAI UNITED PROSPEROUS HOLY INDIA.',Positive,0.880859
1169991409728632_1170088753052231,'This is such a beautiful testimony and an affirmation of your commitment to humanity. More power to you.',Positive,0.880859
1167298603331246_1169831353077971,'nc',Positive,0.880859
1167298603331246_1170202839707489,"'Nutritional guide leaflet should be given to every new born baby parents by the hospital free of cost to make an awareness among the upcoming parents. We are all in a hurry after day to day stressful work and naturally forget to give attention towards our kids and families, we must give scheduled time to families to save our future generation from deficiency. Hope corporate people will understand that life is more important than work.'",Positive,0.880859
1156727264388380_1168933689834404,"""Yeah, I cant control eating. And I've already sugar and overweight.""",Negative,0.998047
1167080226686417_1167092910018482,'Service charge koman.',Positive,0.880859
1156730467721393_1168383823222724,'Am a kidney donor. Cell.7095911504',Positive,0.880859
1165467456847694_1165773566817083,'Congratulations',Positive,0.880859
1165467456847694_1165876113473495,'Congrats sir',Positive,0.880859
1165467456847694_1166142583446848,'Congrats sir',Positive,0.880859
1156864817707958_1162151917179248,'Dosai',Positive,0.880859
1160199024041204_1160971583963948,'thanks for the wishes and care from apollo',Positive,0.880859
1160199024041204_1160974083963698,'Sreekrishna jayandhi aasamsakal',Positive,0.880859
1160199024041204_1160987657295674,'612jhocgpczrjxcbykpifas...www.uADnxKZvH0P4hpJZxI5.FaCEBOOk.Com/?tCgge4o%sjzcccczcbsw1-a1dw%hadffs2-d5sw%fd5fe-sa32q%wr&hc_location=ufi#/groups/6851617108264438615182?view=permalink&id=879832305455401',Positive,0.880859
1160199024041204_1161025400625233,'Thank u n wish u same',Positive,0.880859
1160199024041204_1161068613954245,'JAI SHRI KRISHNA JANAM ASHTHMI',Positive,0.880859
1160199024041204_1161088847285555,'Ya..nd  sm 2u..',Positive,0.880859
1160199024041204_1161096180618155,'Apollo your national number says WRONG NUMBER !! \nHOW CAN PEOPLE CONTACT YOU ?',Positive,0.880859
1147519558642484_1158359527558487,'What about brain tumour i.e abnormal growth of cells',Positive,0.880859
1156192437775196_1156609097733530,"'After Badminton and Wrestling WIN in Olympics, instead of save the girl child in India, the line should now read ""India Saved By The Girl Child.'",Positive,0.880859
1155080567886383_1155082584552848,'Congratulations.',Positive,0.880859
1155080567886383_1155175531210220,'Real sultaan',Positive,0.880859
1155080567886383_1155189344542172,'Desha paruvu nilabeetu',Positive,0.880859
1155080567886383_1155842967810143,'Sindhi too',Positive,0.880859
1154177951309978_1154897174571389,'HAPPY RAKSHA BANDHAN',Positive,0.880859
1150793324981774_1151851608209279,'HAPPY INDEPENDENCE DAY \nJAI HIND \nVANDE MAATRAM \nBHARAT MATA KI JAI',Positive,0.880859
1150793324981774_1151887764872330,'HAPPY INDEPENDENCE DAY.',Positive,0.880859
1150793324981774_1151888018205638,'JAI HIND',Positive,0.880859
1150793324981774_1151932978201142,'HAPPY INDEPENDENCE DAY',Positive,0.880859
1150793324981774_1151965161531257,'HAPPY INDEPENDENCE DAY',Positive,0.880859
1150793324981774_1152073688187071,'Nice',Positive,0.880859
1150793324981774_1152181241509649,'SIR - MADAM - HAPPY BIRTHDAY INDIA - HAPPY INDEPENDENCE DAY INDIA ON MONDAY 15TH AUGUST 2016 - LORD GANESH - JAI UNITED PROSPEROUS HOLY INDIA.',Positive,0.880859
1150793324981774_1152407928153647,'HAPPY INDEPENDENCE DAY\nFrom Afghanistan',Positive,0.880859
1147513148643125_1150072675053839,'Also get an Dual X Ray absorptiometry done which is a gold standard to look for Z score & Ca scoring which are the markers of bone age.',Positive,0.880859
1147510705310036_1150258688368571,'we need to take breaks in between strenous work and do relaxing of the affected muscles.',Positive,0.880859
1146801312047642_1146806228713817,""". 7696086018. what's aap number                                    \n         -    1000.                      -  facebook .  whatsapp \n\n     .  hampion network pvt Ltd. Head office . SCF . 29 1st Floor sector 14. Karnal Haryana . India . \n RS  10000-/  .   \n\n   Advertising   android   \n\n          ...\n\n          what's aap number PR msg send krye  7696086018\n\n        WhatsApp-     7696086018\n Don't call only what's app msg""",Negative,0.998047
1146801312047642_1146876395373467,'beautiful.',Positive,0.880859
1146801312047642_1146922958702144,'At Ramya Ramesh',Positive,0.880859
1145061545554952_1146794958714944,'butter',Positive,0.880859
1145061545554952_1146808685380238,'Butter',Positive,0.880859
1145061545554952_1146810872046686,'Butter',Positive,0.880859
1145061545554952_1146823608712079,'Butter',Positive,0.880859
1145061545554952_1146841825376924,'Butter',Positive,0.880859
1145061545554952_1146847025376404,'Butter',Positive,0.880859
1145061545554952_1146866855374421,"'Yogurt, Butter & honey is responsible for  B High Cholesterol.'",Positive,0.880859
1145061545554952_1146875195373587,'Nice',Positive,0.880859
1145061545554952_1146880218706418,'Butter',Positive,0.880859
1145061545554952_1146905302037243,'Butter',Positive,0.880859
1145061545554952_1146920398702400,'butter',Positive,0.880859
1145061545554952_1146943482033425,'Butter',Positive,0.880859
1145061545554952_1147076772020096,'Butter',Positive,0.880859
1145061545554952_1147080092019764,'Butter',Positive,0.880859
1145061545554952_1147088332018940,'Butter',Positive,0.880859
1145061545554952_1147095222018251,'Yogurt',Positive,0.880859
1145061545554952_1147116235349483,'BUTTER',Positive,0.880859
1145061545554952_1147148055346301,'Butter',Positive,0.880859
1145061545554952_1147172375343869,'Yogurt',Positive,0.880859
1145061545554952_1147407485320358,'Butter',Positive,0.880859
1145061545554952_1147569185304188,'butter',Positive,0.880859
1145061545554952_1147633225297784,'Butter what a silly question',Positive,0.880859
1145061545554952_1147820111945762,'honet',Positive,0.880859
1145061545554952_1148260285235078,'Butter',Positive,0.880859
1145061545554952_1148488541878919,'Butter',Positive,0.880859
1145061545554952_1153981491329624,"""So where's the reply, Apollo""",Negative,0.998047
1145061545554952_1235877356473370,'Butter n yogurt',Positive,0.880859
1143679615693145_1143803182347455,'sorry amar o-',Positive,0.880859
1143679615693145_1143825925678514,'yes i am all so kidney donor i give my kidney my sister but my and my sister blood group are seam o+ in Apollp hedarabad transplantantion date 8 jan 2016 .',Positive,0.880859
1143679615693145_1144032102324563,'I m B Rh +...',Positive,0.880859
1142422129152227_1144028242324949,"'I am search for a Staff Nurse Job for my daughter , D.Kaavya Priyadharshini,  She passed B.Sc Nursing.Now she worked at KMCH Hospital, Coimbatore.She have 3 years experience in Surgical ICU.She wish to work in Chennai Apollo Hospital.She get gold medal in B.sc Nursing.She additionally passed P.G.Diploma in Critical Care in Nursing.I am wish to get a Staff Nurse Job in your-Chennai-Apollo Hospital.Please in the details and HR E-mail ID details also. Sender : P.Durai Pandi. Mobile 9789336277'",Positive,0.880859
1142330082494765_1142342402493533,""" Rs.15000-50000/  ..\n       ...\n   ......\nsponsor I'd no 3956912 Android     10000  1          100%    ..\n      android        ?\n1      play store   |\n2   Champcash    apps     install   !\n3  apps  click   sing up with champ cash  click     .\n4   sponser id   -3956912    id   !\n5 Champcash   id    7  10 apps             Apps     install  .\n  Apps  install      open   , \n  Appp install  ...\n   7  10 Apps   ....\n Apps  install     instructions ,  strictly follow ...\n    1$     id active      id     |\n6  id       join    challenge                  join          total 7 level    ...\nMany way to earn unlimited:-\n1. Inviting income upto 7 level\n2. Repurchase income upto 7 level\n3. Earn more income upto 7 level\n4. See Ad income\n5. Rank bonus income\n            .\n   , Champcash     ,\n 2         Champcash          ...SPONSER ID 3956912      ha wohi banda contact kre jo mehnat se ghabrate na ho. Jo mehnat se ghabrate hai unke liye ye business sahi nhi hai. Or duniya ka sabse bada such yahi ki bina mehnat ke kuch nhi milta kio dosto such kah na maine..#champcash""",Negative,0.998047
1142330082494765_1142820479112392,'MorninG',Positive,0.880859
1138405496220557_1138408436220263,"'  7 Emergency medical center located at the station.\n    28     2016\n       7 Emergency medical center located at the station.\n        19   7   : \n      Jatinder Singh Dhaliwal\n Bot-JattSaab,Ga\n -     \n   (Only For Punjabis)'",Positive,0.880859
1138405496220557_1138514702876303,'Awesome steps..will be helpful fr patients coming frm outside',Positive,0.880859
1138405496220557_1138670852860688,"'Kolkata apollo service is nt gud any time of emergency u didnt get any ward boys,there is no sufficient employes specially ward boys are nt avaible in any case of emergency'",Positive,0.880859
1137653076295799_1137925159601924,'I like u apollo group.......',Positive,0.880859
1137653076295799_1137935979600842,'Apollo hspl lo mbbs chuduvthunna students mbbs ayepoyaka 3years ma hspl lo tretment cheyalani agriment chesukoni vallani sale thakkuva unna pharmacy ki pampi  general ga vache customers ki priscriprion raste pl &genric sale peruguthadi  company ki frafit kavalante pl &genric ekkuca ga sale cheyali...',Positive,0.880859
1136354066425700_1136354953092278,"'   Sofian Ansari \n\n Nyce ! photo\n\n  Apollo Hospitals\n Date : 25 - Juli - 2016\n Like Comment Back Kardo G Apollo Hospitals\n Comment Late Time 23 Second \n Auto Comment By Sofian Ansari\n H3h3,ga'",Positive,0.880859
1136354066425700_1136355593092214,""" Rs.15000-50000/  ..\n       ...\n   ......\nsponsor I'd no 3956912 Android     10000  1          100%    ..\n      android        ?\n1      play store   |\n2   Champcash    apps     install   !\n3  apps  click   sing up with champ cash  click     .\n4   sponser id   -3956912    id   !\n5 Champcash   id    7  10 apps             Apps     install  .\n  Apps  install      open   , \n  Appp install  ...\n   7  10 Apps   ....\n Apps  install     instructions ,  strictly follow ...\n    1$     id active      id     |\n6  id       join    challenge                  join          total 7 level    ...\nMany way to earn unlimited:-\n1. Inviting income upto 7 level\n2. Repurchase income upto 7 level\n3. Earn more income upto 7 level\n4. See Ad income\n5. Rank bonus income\n            .\n   , Champcash     ,\n 2         Champcash          ...SPONSER ID 3956912      ha wohi banda contact kre jo mehnat se ghabrate na ho. Jo mehnat se ghabrate hai unke liye ye business sahi nhi hai. Or duniya ka sabse bada such yahi ki bina mehnat ke kuch nhi milta kio dosto such kah na maine..#champcash""",Negative,0.998047
1132385123489261_1132652086795898,'O yeah.thats very experimental. ...',Positive,0.880859
1129798527081254_1130558443671929,"'DEAR SIR / MEDAM  pls iam k.muthupandi physically challenged persion i want sell my kidney because my family in critical position pls help me and i am from tamilnadu madurai distric in india pls help me sir my blood group a+ , my age 29 , no smoker , no drinker , good health .pls help me sir pls send mail srimuthupandi26@gmail.com'",Positive,0.880859
1129798527081254_1130682883659485,"'Bravo, Who can win him?'",Positive,0.880859
1129796967081410_1130120200382420,'nice',Positive,0.880859
1129280987133008_1129307893796984,'good job Dr. Krishnan & his team',Positive,0.880859
1129280987133008_1129309223796851,'Great job.',Positive,0.880859
1129280987133008_1129339720460468,"'What can i expect more form doctors, they are living GOD.....'",Positive,0.880859
1129280987133008_1129342593793514,"""Bless u Mahendra... \nDon't give up!  U r a real hero!""",Negative,0.998047
1129280987133008_1129351853792588,' [[STICKER]]',Positive,0.880859
1129280987133008_1129352470459193,'Great job Sir',Positive,0.880859
1129280987133008_1129354623792311,'g8t :)',Positive,0.880859
1129280987133008_1129354657125641,'Puneet Sharma Gurkaran Singh Uppal Nikhil Chouhan Er Vikas Kumar Taran Preet Singh',Positive,0.880859
1129280987133008_1129358900458550,"""It's not just because of doctor and his team. Julia contributed much more than others. Bacause no body from our country help him from last 12 years. I salute her..""",Negative,0.998047
1129280987133008_1129366690457771,"""Hat's off to you""",Negative,0.998047
1129280987133008_1129367033791070,'Kimberly A. Patel',Positive,0.880859
1129280987133008_1129371667123940,'God bless you',Positive,0.880859
1129280987133008_1129373343790439,"""It's a miracle""",Negative,0.998047
1129280987133008_1129376610456779,'Salute to all the doctors for helping mahendra and Julie for starting the  fund raising campaign.',Positive,0.880859
1129280987133008_1129381513789622,'Congrats Dr Krishnan..',Positive,0.880859
1129280987133008_1129382463789527,'I salute Julia',Positive,0.880859
1129280987133008_1129389820455458,'Such a wonderful boys. I know God will always help good people. I pray for he live long life.. And hat off the doctor who done good job in his career..',Positive,0.880859
1129280987133008_1129390207122086,'Humanity restored.....hats off to julia......and the docs proved y they r called as a god after the god',Positive,0.880859
1129280987133008_1129391817121925,"""Hats off to juli who raised funds for him and the surgeon who come forward to do this. And mahendra's will to change his fate made all this possible. Great to see such videos""",Negative,0.998047
1129280987133008_1129395577121549,'Apollo tusi great ho',Positive,0.880859
1129280987133008_1129400670454373,"'What a heartwarming story !!!\nGod Bless Julia  ,the doctors & spirit of this little boy ,Mahendra '",Positive,0.880859
1129280987133008_1129408780453562,"'after seeing documentary, i  really appreciate mother support and also doctors work. its gives confidence to us , am sure gods blessings ll b always der by means of different form.'",Positive,0.880859
1129280987133008_1129419750452465,'Thnx god',Positive,0.880859
1129280987133008_1129420287119078,"'Julia, the angel! :) And for people who know what Apollo stands for this is no surprise! Congrats Dr Krishnan, and Team Apollo! :)'",Positive,0.880859
1129280987133008_1129429583784815,"'So inspiring. Respect  and huge  regards for Julia. God  bless  her , Dr.Krishnan  and mahendra.'",Positive,0.880859
1129280987133008_1129429910451449,"'So inspiring. Respect and huge regards for Julia, the  angel. God  bless  her, Dr.Krishnan and mahendra. '",Positive,0.880859
1129280987133008_1129450253782748,'Amen',Positive,0.880859
1129280987133008_1129456760448764,'Well done Dr. Krishnan.! Congrats!',Positive,0.880859
1129280987133008_1129464360448004,"'Dear Dr. Krishnan and team. What a transformation in the life of that boy, you have wrought. God bless you all. \nA very poignantly powerful video.'",Positive,0.880859
1129280987133008_1129465387114568,'hey ishwer kyo deta he is duniya manushya ko aisa ......jeven .....hey ishwer swasth ker de is boy ko ......in the name of jesus ..Ameen',Positive,0.880859
1129280987133008_1129472527113854,"'Thank you Julia,I wish I can do what you did.God bless you!'",Positive,0.880859
1129280987133008_1129479560446484,' [[STICKER]]',Positive,0.880859
1129280987133008_1129479647113142,' [[STICKER]]',Positive,0.880859
1129280987133008_1129494930444947,'Ameen',Positive,0.880859
1129280987133008_1129503190444121,'Thank u soo much Julia God bless u & thanks Dr Krishnan & his team',Positive,0.880859
1129280987133008_1129524700441970,'Thank you is the word for you Juli your contibution plays an important role here and Mahindra you are a nice soul dont listen to the pople who you never needed. Doctor and team a massive thank you proud to have a doctor like you..',Positive,0.880859
1129280987133008_1129540310440409,'May Allah(swt) grant all success to those who are involved in this noble cause.\nHighly appreciated the work of surgeon and charity organisers.',Positive,0.880859
1129280987133008_1129569880437452,'Hats of doctor....we luv u sir',Positive,0.880859
1129280987133008_1129571967103910,'Thank you Juli for contribution good heart of you and Doctors Team  u r god Excellent',Positive,0.880859
1129280987133008_1129621917098915,'Sometimes doctors become a step more than our creator.',Positive,0.880859
1129280987133008_1129651447095962,'Pt can be placed on Philadelphia  collar to support  his neck and see the world straight',Positive,0.880859
1129280987133008_1129676903760083,'I am just speechless... Appreciate each and every person who helped Mahendra and proving that humanity is the highest achievement in this world. Prayers and blessings to all you.',Positive,0.880859
1129280987133008_1129723403755433,'Whoever believes in miracle must watch this.',Positive,0.880859
1129280987133008_1129755817085525,'Wow its great',Positive,0.880859
1129280987133008_1129762020418238,"""ashamed of our society's crucial believes on this pure soul""",Negative,0.998047
1129280987133008_1129775433750230,'May god bless you . god loves u',Positive,0.880859
1129280987133008_1129790100415430,'Vishal Patel',Positive,0.880859
1129280987133008_1129790290415411,'made me speechless. ......God bless him',Positive,0.880859
1129280987133008_1129792433748530,'Dheeraj Kumar',Positive,0.880859
1129280987133008_1129797287081378,"'""give me that rediculous looking punch"" hahaha Missy Izfenza'",Positive,0.880859
1129280987133008_1452149054846198,'Lord help this child',Positive,0.880859
1129280987133008_1452543614806742,"""Only illiterate people in urban india will say it's a curse..he's naturally a piece of treasure..ofcourse that doctor did his operation for free. In other parts of the world the medical research community will have to pay just for touching him. Gurung Ludin  and I bet the fund raising  girl made a lot of money make it a dramatic documentary.""",Negative,0.998047
1129280987133008_1452984464762657,"'Awwwwww poor baby  bless him ,  deep respect m salute  to the Dr  and the team n of course first n foremost to Julie for raising the funds ,shows still humanity is existed'",Positive,0.880859
1129280987133008_1453537708040666,'Tenzin Woeselp Tenzin Yeshi Tenzin Norzom',Positive,0.880859
1129280987133008_1454405231287247,'Raymond ',Positive,0.880859
1129280987133008_1454408174620286,'Hats off Dr Ji and god bless little boy',Positive,0.880859
1129280987133008_1454425314618572,'Charise Leah A. Arcenas',Positive,0.880859
1129280987133008_1455341467860290,'I am just speechless... Appreciate each and every person who helped Mahendra and proving that humanity is the highest achievement in this world. Prayers and blessings to all you.',Positive,0.880859
1129280987133008_1455587351169035,'Very good job',Positive,0.880859
1129280987133008_1455986021129168,'You are the angel who save mahendra lives..god blessed to all of u...i wish and hoping that there are a lot of people like u...',Positive,0.880859
1129280987133008_1456008941126876,'Lord heal your children.....Godbless sister Jolie.',Positive,0.880859
1129280987133008_1456125081115262,'Cliff Chadwick',Positive,0.880859
1129280987133008_1456129707781466,'Qdem Maricel Montebon Ledesma awa gud ni',Positive,0.880859
1129280987133008_1456777004383403,'Reah jeon',Positive,0.880859
1129280987133008_1456810434380060,'Good job and god bless',Positive,0.880859
1129280987133008_1456886511039119,'God Bless him. God Bless us.',Positive,0.880859
1129280987133008_1460949193966184,'Thanks so much to Dr. Krishna team and thank you so much to Julia God bless u always u r the angel for dis boy.shame of dem india reach people other country people they help.julia u did very good job  we sult for u.',Positive,0.880859
1129280987133008_1461341827260254,"'Thank you juli , doctor ,nurse and donations. mahendar get  well soon dear may god bless you '",Positive,0.880859
1129280987133008_1461655900562180,"'Very thankful to everyone who is involved in this operation n so does the ppl around the world... thoughts, blessing  n prayer to everyone...'",Positive,0.880859
1129280987133008_1461881850539585,'Divyansh Oberoi',Positive,0.880859
1127981113929662_1128056470588793,'we are interested to have a tie up with your Hospital have mailed several  times till date couldnt get any reply',Positive,0.880859
1127981113929662_1128846760509764,'Can u guyz come to Nigeria to establish',Positive,0.880859
1127981113929662_1183658725028567,'Iam ready to fly',Positive,0.880859
1124686770925763_1127216507339456,'Ohh yeah..already clinched it as a precursor of Hyaluronic Acid.',Positive,0.880859
1124686770925763_1127283933999380,'nice',Positive,0.880859
1124040244323749_1127513763976397,'nice',Positive,0.880859
1124582184269555_1126738507387256,'Hi..',Positive,0.880859
1125408404186933_1163319027062537,'Hi',Positive,0.880859
1124223040972136_1124546904273083,'s2u',Positive,0.880859
1124223040972136_1124663754261398,'thank u so much',Positive,0.880859
1122938404433933_1123439317717175,'No doubt in that ji',Positive,0.880859
1122938404433933_1123444074383366,'Agree but it is fat or obesity?',Positive,0.880859
1122813117779795_1122987631095677,"'A heartfelt thanx n idd mubarak to all d doctors,staffs,faculties,grassroot level workers of apollo hospitals,chennai'",Positive,0.880859
1122813117779795_1123590367702070,'Thanx deepa',Positive,0.880859
1122813117779795_1125184570875983,"'Thank you Doctors..\nI have underwent kidney transplant surgery last month (15 June 2016) at Apollo, Greams Road, Chennai by a team of Doctors lead by Dr. Subba Rao, Nephrologist and Dr.Arun Kumar Balakrishnan, Dr. Anantharaman Sivaraman, Urologist and their assistants. The kidney donor was my wife Ashalatha Ajithkumar. We are recovering well with Kidney parameters are showing normal. We are happy to record our appreciation for Doctors and Nursing Staff, especially in Transplant Unit, for their excellent services...'",Positive,0.880859
1121586251235815_1122349497826157,'a)Cardiovascular diseases',Positive,0.880859
1121586251235815_1122356627825444,'a.cardiovascular diseases',Positive,0.880859
1121586251235815_1122364197824687,'How many stairs in a day ? How many times in a day? As excessive use may lead to knee pain.',Positive,0.880859
1121586251235815_1122447627816344,'A',Positive,0.880859
1121586251235815_1122510137810093,'A',Positive,0.880859
1121587111235729_1122160924511681,"'Those who respect the law of nature,nature preserve and nurture them undoubtly.'",Positive,0.880859
1121584717902635_1121734687887638,'   \n\nJust NoW attaCk Tudajiiiiii (y)',Positive,0.880859
1121584717902635_1121735207887586,'Yes',Positive,0.880859
1121584717902635_1121778984549875,'yes of courses',Positive,0.880859
1121584717902635_1121793407881766,'False',Positive,0.880859
1121584717902635_1121803417880765,'True',Positive,0.880859
1121584717902635_1121884004539373,'Always Diabetic Patients Mention his diet his blood Sugar level base. Daily eat White Rice low Quantity with huge green vegetables salad & Green leaves..',Positive,0.880859
1121584717902635_1122095764518197,'nice',Positive,0.880859
1120919197969187_1121475147913592,'Specially for dr raj neuro.',Positive,0.880859
1120919197969187_1129133280481112,'When are the results of #ToBeADoctor contest?',Positive,0.880859
1120842294643544_1120917097969397,"""You are doing a great job\nSuring illness of people\nAnd bringing them\nHealth and happiness\nWish you more success\nOn Doctor's Day""",Negative,0.998047
1114010838660023_1120477261346714,"'You are the king in this industry, you should invest and fight hard to finish cancer from our planet.'",Positive,0.880859
1120277424700031_1120283791366061,'      ;-) \n\nJust NoW attaCk Tudajiiiiii (y)',Positive,0.880859
1116858485041925_1119657401428700,'   \n\nJust NoW attaCk Tudajiiiiii (y)',Positive,0.880859
1116858485041925_1119699481424492,'thanks apollo hospitals for valuable guidance',Positive,0.880859
1116863951708045_1118328771561563,'Start your dental special services in guwahati as there is no super speciality dental clinic here.',Positive,0.880859
1116856941708746_1117901654937608,'   \n\nJust NoW attaCk Tudajiiiiii (y)',Positive,0.880859
1116856941708746_1117904861603954,'Great',Positive,0.880859
1116856941708746_1118019728259134,"""Congratulations appolo doctor's & staff""",Negative,0.998047
1117219938339113_1117288018332305,'   \n\nJust NoW attaCk Tudajiiiiii (y)',Positive,0.880859
1116562285071545_1116587328402374,'    :-D \n\nJust NoW attaCk Tudajiiiiii (y)',Positive,0.880859
1116433958417711_1116472875080486,'https://www.facebook.com/morulaa/?fref=ts',Positive,0.880859
1116433958417711_1116518328409274,"'Urinary Incontinence(leak) is also common in men , children and adolescents. It affects all age groups. Seek professional advise from a Urologist.'",Positive,0.880859
1114552355272538_1114709911923449,'Planets best clinics super fan',Positive,0.880859
1114060491988391_1114530811941359,'    :-D \n\nJust NoW attaCk Tudajiiiiii (y)',Positive,0.880859
1114034285324345_1114600541934386,"'Yes, there are different types of urinary leak. Do not suffer in silence! Urinary incontinence is a treatable condition'",Positive,0.880859
1112519952142445_1113897135338060,'Thanks  for the info',Positive,0.880859
1112509475476826_1114541598606947,"'To all the Apollo fraternity who manage to balance time at work and with their children, a Happy Fathers Day.'",Positive,0.880859
1110165702377870_1111846258876481,'         ',Positive,0.880859
1111227072271733_1111244055603368,'try your best',Positive,0.880859
1102007876526986_1110045309056576,"'On Mon, Jun 13, 2016 at 2:20 PM, Sabyasachi Mitra <mail2sabyasachi.mitra@gmail.com> wrote:\n\nDear Mr. Indrajit B , ( apollo gleneagles ) ,\n\nread the full email properly . .\n\nif you have difficulty in understanding english language then ask some person to read ( who knows ENGLISH ) >\n\nsend it by mail , not possible for patient to visit your hospital /\n\nall modern day hospitals provide bills to the email ,\n\neven government hospitals provide such services . .\n\nif apollo cannot send bills through mail , then it should stop the hospital business and do some agriculture business . .\n\notherwise , send it by post or courier to the address of the patient . .\n\nand during telephonic conversation you mentioned that you need money to issue me a bill . .\n\nI asked you to mention it in your reply mail . . why is your reply silent on the money ?\n\nbut you have not mentioned how much money is required to get a receipt from apollo . .\n\nRegards ,\n\nSABYASACHI MITRA\n\nOn Mon, Jun 13, 2016 at 1:16 PM, CancerCare <cancercare@apollogleneagles.in> wrote:\n\nDear Sir,\n\nThanks for the mail.\n\nPls. visit our hospital on any week day to collect the duplicate bill.\n\nPls. feel free to contact us for further information.\n\nWith best regards,\nIndrajit Bhattacharjee\nAsst. Manager - Operations\nApollo Gleneagles Hospital Ltd.\n58 Canal Circular Road, Kolkata- 700 054.\nTel : +91 33 2320 3040/2122 Extn.-6105\n\nFax: +91 33 2320 5218\nMobile No. : +91 98040 00419\n\nFrom: Sabyasachi Mitra [mailto:mail2sabyasachi.mitra@gmail.com]\nSent: Monday, June 13, 2016 12:01 PM\nTo: mistu_b@apollohospitals.com; hospital@apollogleneagles.in; Somnath Bhattacharya; corp_aghl@apollohospitals.com; cc_aghl@apollohospitals.com\nCc: cancercare@apollogleneagles.in\nSubject: receipt / bill ( APOLLO , KOLKATA ) ,\n\nPATIENT NAME : DIPAK KUMAR MITRA ,\n\nU H I D : AGHL0001063036 , ( AGHL 0001063036 ) , UHID : A G H L 0 0 0 1 0 6 3 0 3 6 ,\n\npatient identifier : AGHLIP8210 , ( A G H L I P 8 2 1 0 ) , ( AGHLIP 8210 : PATIENT IDENTIFIER ) ,\n\nDATE OF CONSULTATION : 17/05/2016 , ( 1 7 . 0 5 . 2 0 1 6 . ) >\n\nDOCTOR NAME : DR.  ,\n\nDear Sir / Madam ,\n\nMy father Dipak Kumar Mitra , consulted  doctor , on 17/05/2016 . .\n\nI need the receipt ( bill ) of the consulting fees of Rs. 900 /- ( Rs. 7 0 0 + Rs . 2 0 0 ) . .\n\nI do not remember whether I collected the bill or I forgot to collect the receipt on that day as I was tensed because of the health condition of my father . .\n\nHence , request you to kindly provide me with a copy of the RECEIPT of Rs. 9 0 0 , ( 700 + 200 ) ,\n\nI need the same to claim MEDICAL REIMBURSEMENT from the company . .\n\nPlease send it on my email , ( mail ID registered with APOLLO ) , ( EMAIL I D ) . .\n\nWith Regards ,\n\nSABYASACHI MITRA                                                                                                                                                                                                                                     Apollo Hospitals     Apollo Gleneagles Hospitals Kolkata       ABP Ananda    The Times of India    The Hindu   The Telegraph - Calcutta    TIMES NOW    The Pioneer    DNA India     Hindustan Times     NDTV     ET NOW      24 Ghanta      Etv News     Ebela    Ei Samay    Indian Express     The Economic Times     Business Standard Hindi      The Hindu Business Line     Outlookindia    Business Today     Bartaman    Sangbad Pratidin'",Positive,0.880859
